b-last,b-avg,b-min,b-max,c-last,c-avg,c-min,c-max,d-last,d-avg,d-min,d-max,e-last,e-avg,e-min,e-max,e2e-last,e2e-avg,e2e-min,e2e-max
0,0.0,0,0,410,2793.7,97,77174,2,1.1,0,99,84,155.5,70,1860,496,2950.4,188,77570
0,0.0,0,0,448,2793.1,97,77174,1,1.1,0,99,146,155.5,70,1860,595,2949.8,188,77570
0,0.0,0,0,30241,2800.1,97,77174,1,1.1,0,99,107,155.5,70,1860,30349,2956.7,188,77570
0,0.0,0,0,12717,2802.6,97,77174,1,1.1,0,99,109,155.5,70,1860,12827,2959.2,188,77570
0,0.0,0,0,41695,2812.5,97,77174,1,1.1,0,99,263,155.5,70,1860,41959,2969.2,188,77570
0,0.0,0,0,36699,2821.1,97,77174,1,1.1,0,99,258,155.6,70,1860,36958,2977.8,188,77570
0,0.0,0,0,32706,2828.7,97,77174,1,1.1,0,99,251,155.6,70,1860,32958,2985.4,188,77570
0,0.0,0,0,17713,2832.5,97,77174,1,1.1,0,99,255,155.6,70,1860,17969,2989.2,188,77570
0,0.0,0,0,29719,2839.3,97,77174,0,1.1,0,99,253,155.6,70,1860,29972,2996.1,188,77570
0,0.0,0,0,25701,2845.2,97,77174,1,1.1,0,99,303,155.7,70,1860,26005,3001.9,188,77570
0,0.0,0,0,20693,2849.7,97,77174,1,1.1,0,99,309,155.7,70,1860,21003,3006.5,188,77570
0,0.0,0,0,27708,2856.0,97,77174,1,1.1,0,99,420,155.8,70,1860,28129,3012.9,188,77570
0,0.0,0,0,14715,2859.0,97,77174,0,1.1,0,99,411,155.9,70,1860,15126,3016.0,188,77570
0,0.0,0,0,31712,2866.3,97,77174,1,1.1,0,99,419,155.9,70,1860,32132,3023.4,188,77570
0,0.0,0,0,18709,2870.4,97,77174,1,1.1,0,99,418,156.0,70,1860,19128,3027.4,188,77570
0,0.0,0,0,22711,2875.4,97,77174,1,1.1,0,99,551,156.1,70,1860,23263,3032.6,188,77570
0,0.0,0,0,34706,2883.5,97,77174,1,1.1,0,99,544,156.2,70,1860,35251,3040.7,188,77570
0,0.0,0,0,38725,2892.5,97,77174,1,1.1,0,99,525,156.3,70,1860,39251,3049.9,188,77570
0,0.0,0,0,30719,2899.6,97,77174,1,1.1,0,99,546,156.4,70,1860,31266,3057.1,188,77570
0,0.0,0,0,28706,2906.1,97,77174,0,1.1,0,99,543,156.5,70,1860,29249,3063.7,188,77570
0,0.0,0,0,21719,2910.9,97,77174,1,1.1,0,99,543,156.6,70,1860,22263,3068.6,188,77570
0,0.0,0,0,19730,2915.2,97,77174,1,1.1,0,99,650,156.7,70,1860,20381,3073.0,188,77570
0,0.0,0,0,33724,2923.0,97,77174,1,1.1,0,99,645,156.8,70,1860,34370,3080.9,188,77570
0,0.0,0,0,13713,2925.7,97,77174,1,1.1,0,99,665,157.0,70,1860,14379,3083.8,188,77570
0,0.0,0,0,23704,2931.0,97,77174,1,1.1,0,99,661,157.1,70,1860,24366,3089.1,188,77570
0,0.0,0,0,24730,2936.5,97,77174,2,1.1,0,99,651,157.2,70,1860,25383,3094.8,188,77570
0,0.0,0,0,37721,2945.3,97,77174,1,1.1,0,99,767,157.4,70,1860,38489,3103.7,188,77570
0,0.0,0,0,15702,2948.5,97,77174,2,1.1,0,99,779,157.5,70,1860,16483,3107.1,188,77570
0,0.0,0,0,40731,2958.1,97,77174,1,1.1,0,99,758,157.7,70,1860,41490,3116.8,188,77570
0,0.0,0,0,16721,2961.5,97,77174,2,1.1,0,99,760,157.8,70,1860,17483,3120.5,188,77570
0,0.0,0,0,26720,2967.5,97,77174,2,1.1,0,99,932,158.0,70,1860,27654,3126.7,188,77570
0,0.0,0,0,35740,2975.8,97,77174,1,1.1,0,99,900,158.2,70,1860,36641,3135.1,188,77570
0,0.0,0,0,39707,2985.1,97,77174,1,1.1,0,99,1001,158.4,70,1860,40709,3144.6,188,77570
0,0.0,0,0,935,2984.6,97,77174,1,1.1,0,99,92,158.4,70,1860,1028,3144.1,188,77570
0,0.0,0,0,8936,2986.1,97,77174,1,1.1,0,99,205,158.4,70,1860,9142,3145.6,188,77570
0,0.0,0,0,10930,2988.1,97,77174,1,1.1,0,99,211,158.4,70,1860,11142,3147.6,188,77570
0,0.0,0,0,12938,2990.6,97,77174,2,1.1,0,99,297,158.5,70,1860,13237,3150.2,188,77570
0,0.0,0,0,4940,2991.1,97,77174,1,1.1,0,99,295,158.5,70,1860,5236,3150.7,188,77570
0,0.0,0,0,3944,2991.3,97,77174,1,1.1,0,99,290,158.5,70,1860,4235,3151.0,188,77570
0,0.0,0,0,6931,2992.3,97,77174,1,1.1,0,99,304,158.6,70,1860,7236,3152.0,188,77570
0,0.0,0,0,7941,2993.6,97,77174,1,1.1,0,99,342,158.6,70,1860,8284,3153.3,188,77570
0,0.0,0,0,5945,2994.3,97,77174,1,1.1,0,99,338,158.7,70,1860,6284,3154.1,188,77570
0,0.0,0,0,1930,2994.0,97,77174,1,1.1,0,99,405,158.7,70,1860,2336,3153.9,188,77570
0,0.0,0,0,2924,2994.0,97,77174,1,1.1,0,99,463,158.8,70,1860,3388,3153.9,188,77570
0,0.0,0,0,11932,2996.3,97,77174,1,1.1,0,99,456,158.9,70,1860,12389,3156.2,188,77570
0,0.0,0,0,9943,2998.0,97,77174,1,1.1,0,99,487,159.0,70,1860,10431,3158.1,188,77570
0,0.0,0,0,3944,2998.3,97,77174,2,1.1,0,99,97,158.9,70,1860,4043,3158.3,188,77570
0,0.0,0,0,3220,2998.3,97,77174,1,1.1,0,99,104,158.9,70,1860,3325,3158.3,188,77570
0,0.0,0,0,2231,2998.1,97,77174,1,1.1,0,99,155,158.9,70,1860,2387,3158.1,188,77570
0,0.0,0,0,1238,2997.7,97,77174,2,1.1,0,99,275,159.0,70,1860,1515,3157.7,188,77570
0,0.0,0,0,510,2997.1,97,77174,1,1.1,0,99,98,158.9,70,1860,609,3157.1,188,77570
0,0.0,0,0,503,2996.4,97,77174,1,1.1,0,99,109,158.9,70,1860,613,3156.5,188,77570
0,0.0,0,0,498,2995.8,97,77174,1,1.1,0,99,98,158.9,70,1860,597,3155.8,188,77570
0,0.0,0,0,510,2995.2,97,77174,1,1.1,0,99,95,158.9,70,1860,606,3155.2,188,77570
0,0.0,0,0,433,2994.5,97,77174,1,1.1,0,99,89,158.9,70,1860,523,3154.5,188,77570
0,0.0,0,0,594,2993.9,97,77174,1,1.1,0,99,84,158.9,70,1860,679,3153.9,188,77570
0,0.0,0,0,379,2993.3,97,77174,1,1.1,0,99,111,158.8,70,1860,491,3153.2,188,77570
0,0.0,0,0,401,2992.6,97,77174,1,1.1,0,99,106,158.8,70,1860,508,3152.6,188,77570
0,0.0,0,0,748,2992.1,97,77174,0,1.1,0,99,97,158.8,70,1860,845,3152.0,188,77570
0,0.0,0,0,354,2991.4,97,77174,1,1.1,0,99,104,158.8,70,1860,459,3151.3,188,77570
0,0.0,0,0,382,2990.7,97,77174,1,1.1,0,99,103,158.8,70,1860,486,3150.6,188,77570
0,0.0,0,0,347,2990.1,97,77174,2,1.1,0,99,112,158.8,70,1860,461,3150.0,188,77570
0,0.0,0,0,406,2989.4,97,77174,1,1.1,0,99,164,158.8,70,1860,571,3149.3,188,77570
0,0.0,0,0,359,2988.8,97,77174,1,1.1,0,99,85,158.8,70,1860,445,3148.6,188,77570
0,0.0,0,0,342,2988.1,97,77174,1,1.1,0,99,97,158.7,70,1860,440,3148.0,188,77570
0,0.0,0,0,436,2987.5,97,77174,1,1.1,0,99,100,158.7,70,1860,537,3147.3,188,77570
0,0.0,0,0,613,2986.9,97,77174,1,1.1,0,99,97,158.7,70,1860,711,3146.7,188,77570
0,0.0,0,0,238,2986.2,97,77174,1,1.1,0,99,111,158.7,70,1860,350,3146.0,188,77570
0,0.0,0,0,379,2985.5,97,77174,0,1.1,0,99,98,158.7,70,1860,477,3145.3,188,77570
0,0.0,0,0,556,2984.9,97,77174,1,1.1,0,99,101,158.7,70,1860,658,3144.7,188,77570
0,0.0,0,0,290,2984.3,97,77174,1,1.1,0,99,142,158.7,70,1860,433,3144.0,188,77570
0,0.0,0,0,423,2983.6,97,77174,1,1.1,0,99,76,158.6,70,1860,500,3143.4,188,77570
0,0.0,0,0,224,2982.9,97,77174,0,1.1,0,99,95,158.6,70,1860,319,3142.7,188,77570
0,0.0,0,0,220,2982.2,97,77174,1,1.1,0,99,102,158.6,70,1860,323,3141.9,188,77570
0,0.0,0,0,348,2981.6,97,77174,2,1.1,0,99,98,158.6,70,1860,448,3141.3,188,77570
0,0.0,0,0,406,2980.9,97,77174,1,1.1,0,99,79,158.6,70,1860,486,3140.6,188,77570
0,0.0,0,0,560,2980.3,97,77174,1,1.1,0,99,91,158.6,70,1860,652,3140.0,188,77570
0,0.0,0,0,361,2979.7,97,77174,0,1.1,0,99,78,158.5,70,1860,439,3139.3,188,77570
0,0.0,0,0,569,2979.1,97,77174,0,1.1,0,99,94,158.5,70,1860,663,3138.7,188,77570
0,0.0,0,0,541,2978.5,97,77174,1,1.1,0,99,93,158.5,70,1860,635,3138.1,188,77570
0,0.0,0,0,706,2977.9,97,77174,1,1.1,0,99,90,158.5,70,1860,797,3137.5,188,77570
0,0.0,0,0,521,2977.3,97,77174,0,1.1,0,99,104,158.5,70,1860,625,3136.9,188,77570
0,0.0,0,0,578,2976.7,97,77174,1,1.1,0,99,85,158.5,70,1860,664,3136.2,188,77570
0,0.0,0,0,473,2976.1,97,77174,1,1.1,0,99,88,158.4,70,1860,562,3135.6,188,77570
0,0.0,0,0,421,2975.4,97,77174,1,1.1,0,99,86,158.4,70,1860,508,3134.9,188,77570
0,0.0,0,0,562,2974.8,97,77174,0,1.1,0,99,87,158.4,70,1860,649,3134.3,188,77570
0,0.0,0,0,313,2974.2,97,77174,1,1.1,0,99,108,158.4,70,1860,422,3133.7,188,77570
0,0.0,0,0,458,2973.5,97,77174,1,1.1,0,99,93,158.4,70,1860,552,3133.0,188,77570
0,0.0,0,0,398,2972.9,97,77174,0,1.1,0,99,102,158.4,70,1860,500,3132.4,188,77570
0,0.0,0,0,544,2972.3,97,77174,1,1.1,0,99,91,158.3,70,1860,636,3131.7,188,77570
0,0.0,0,0,250,2971.6,97,77174,1,1.1,0,99,83,158.3,70,1860,334,3131.0,188,77570
0,0.0,0,0,2814,2971.6,97,77174,0,1.1,0,99,102,158.3,70,1860,2916,3131.0,188,77570
0,0.0,0,0,3820,2971.8,97,77174,1,1.1,0,99,251,158.3,70,1860,4072,3131.2,188,77570
0,0.0,0,0,841,2971.2,97,77174,0,1.1,0,99,246,158.4,70,1860,1087,3130.7,188,77570
0,0.0,0,0,1843,2971.0,97,77174,1,1.1,0,99,243,158.4,70,1860,2087,3130.4,188,77570
0,0.0,0,0,520,2970.4,97,77174,1,1.1,0,99,97,158.4,70,1860,618,3129.8,188,77570
0,0.0,0,0,496,2969.7,97,77174,2,1.1,0,99,167,158.4,70,1860,665,3129.2,188,77570
0,0.0,0,0,424,2969.1,97,77174,1,1.1,0,99,105,158.4,70,1860,530,3128.6,188,77570
0,0.0,0,0,223,2968.4,97,77174,0,1.1,0,99,96,158.3,70,1860,319,3127.9,188,77570
0,0.0,0,0,208,2967.7,97,77174,1,1.1,0,99,93,158.3,70,1860,302,3127.2,188,77570
0,0.0,0,0,230,2967.1,97,77174,1,1.1,0,99,88,158.3,70,1860,319,3126.5,188,77570
0,0.0,0,0,567,2966.5,97,77174,0,1.1,0,99,92,158.3,70,1860,659,3125.9,188,77570
0,0.0,0,0,447,2965.8,97,77174,1,1.1,0,99,95,158.3,70,1860,543,3125.2,188,77570
0,0.0,0,0,261,2965.2,97,77174,1,1.1,0,99,100,158.3,70,1860,362,3124.5,188,77570
0,0.0,0,0,384,2964.5,97,77174,1,1.1,0,99,100,158.2,70,1860,485,3123.9,188,77570
0,0.0,0,0,620,2963.9,97,77174,1,1.1,0,99,100,158.2,70,1860,721,3123.3,188,77570
0,0.0,0,0,193,2963.3,97,77174,1,1.1,0,99,86,158.2,70,1860,280,3122.6,188,77570
0,0.0,0,0,422,2962.6,97,77174,0,1.1,0,99,96,158.2,70,1860,518,3121.9,188,77570
0,0.0,0,0,2203,2962.4,97,77174,1,1.1,0,99,96,158.2,70,1860,2300,3121.7,188,77570
0,0.0,0,0,3193,2962.5,97,77174,1,1.1,0,99,166,158.2,70,1860,3360,3121.8,188,77570
0,0.0,0,0,4218,2962.8,97,77174,0,1.1,0,99,223,158.2,70,1860,4441,3122.1,188,77570
0,0.0,0,0,1220,2962.4,97,77174,1,1.1,0,99,220,158.2,70,1860,1441,3121.7,188,77570
0,0.0,0,0,381,2961.7,97,77174,1,1.1,0,99,103,158.2,70,1860,485,3121.0,188,77570
0,0.0,0,0,690,2961.2,97,77174,1,1.1,0,99,91,158.2,70,1860,782,3120.5,188,77570
0,0.0,0,0,397,2960.5,97,77174,1,1.1,0,99,88,158.2,70,1860,486,3119.8,188,77570
0,0.0,0,0,590,2960.0,97,77174,1,1.1,0,99,89,158.2,70,1860,680,3119.2,188,77570
0,0.0,0,0,343,2959.3,97,77174,1,1.1,0,99,94,158.1,70,1860,438,3118.5,188,77570
0,0.0,0,0,511,2958.7,97,77174,1,1.1,0,99,98,158.1,70,1860,610,3117.9,188,77570
0,0.0,0,0,561,2958.1,97,77174,1,1.1,0,99,88,158.1,70,1860,650,3117.3,188,77570
0,0.0,0,0,560,2957.5,97,77174,1,1.1,0,99,99,158.1,70,1860,660,3116.7,188,77570
0,0.0,0,0,564,2956.9,97,77174,1,1.1,0,99,93,158.1,70,1860,658,3116.1,188,77570
0,0.0,0,0,422,2956.3,97,77174,6,1.1,0,99,114,158.1,70,1860,542,3115.5,188,77570
0,0.0,0,0,386,2955.7,97,77174,1,1.1,0,99,223,158.1,70,1860,610,3114.8,188,77570
0,0.0,0,0,337,2955.0,97,77174,1,1.1,0,99,100,158.1,70,1860,438,3114.2,188,77570
0,0.0,0,0,364,2954.4,97,77174,1,1.1,0,99,105,158.0,70,1860,470,3113.5,188,77570
0,0.0,0,0,217,2953.7,97,77174,1,1.1,0,99,97,158.0,70,1860,315,3112.8,188,77570
0,0.0,0,0,425,2953.1,97,77174,1,1.1,0,99,93,158.0,70,1860,519,3112.2,188,77570
0,0.0,0,0,494,2952.5,97,77174,1,1.1,0,99,115,158.0,70,1860,610,3111.6,188,77570
0,0.0,0,0,436,2951.9,97,77174,1,1.1,0,99,94,158.0,70,1860,531,3110.9,188,77570
0,0.0,0,0,706,2951.3,97,77174,1,1.1,0,99,105,158.0,70,1860,812,3110.4,188,77570
0,0.0,0,0,401,2950.7,97,77174,1,1.1,0,99,107,158.0,70,1860,509,3109.7,188,77570
0,0.0,0,0,785,2950.1,97,77174,1,1.1,0,99,89,157.9,70,1860,875,3109.2,188,77570
0,0.0,0,0,417,2949.5,97,77174,0,1.1,0,99,98,157.9,70,1860,515,3108.5,188,77570
0,0.0,0,0,630,2948.9,97,77174,1,1.1,0,99,88,157.9,70,1860,719,3108.0,188,77570
0,0.0,0,0,348,2948.3,97,77174,4,1.1,0,99,95,157.9,70,1860,447,3107.3,188,77570
0,0.0,0,0,513,2947.7,97,77174,1,1.1,0,99,98,157.9,70,1860,612,3106.7,188,77570
0,0.0,0,0,444,2947.1,97,77174,1,1.1,0,99,126,157.9,70,1860,571,3106.1,188,77570
0,0.0,0,0,379,2946.5,97,77174,0,1.1,0,99,114,157.9,70,1860,493,3105.4,188,77570
0,0.0,0,0,3023,2946.5,97,77174,0,1.1,0,99,116,157.9,70,1860,3139,3105.4,188,77570
0,0.0,0,0,4036,2946.7,97,77174,1,1.1,0,99,172,157.9,70,1860,4209,3105.7,188,77570
0,0.0,0,0,1028,2946.3,97,77174,1,1.1,0,99,178,157.9,70,1860,1207,3105.2,188,77570
0,0.0,0,0,2052,2946.0,97,77174,1,1.1,0,99,351,157.9,70,1860,2404,3105.1,188,77570
0,0.0,0,0,5038,2946.6,97,77174,1,1.1,0,99,351,158.0,70,1860,5390,3105.6,188,77570
0,0.0,0,0,548,2946.0,97,77174,1,1.1,0,99,93,157.9,70,1860,642,3105.0,188,77570
0,0.0,0,0,450,2945.4,97,77174,1,1.1,0,99,93,157.9,70,1860,544,3104.4,188,77570
0,0.0,0,0,22515,2950.2,97,77174,1,1.1,0,99,90,157.9,70,1860,22606,3109.2,188,77570
0,0.0,0,0,8323,2951.5,97,77174,1,1.1,0,99,108,157.9,70,1860,8432,3110.5,188,77570
0,0.0,0,0,6326,2952.3,97,77174,1,1.1,0,99,144,157.9,70,1860,6471,3111.3,188,77570
0,0.0,0,0,5320,2952.9,97,77174,1,1.1,0,99,215,157.9,70,1860,5536,3111.9,188,77570
0,0.0,0,0,1328,2952.5,97,77174,1,1.1,0,99,203,157.9,70,1860,1532,3111.5,188,77570
0,0.0,0,0,9321,2954.1,97,77174,2,1.1,0,99,231,157.9,70,1860,9554,3113.1,188,77570
0,0.0,0,0,7334,2955.1,97,77174,1,1.1,0,99,233,158.0,70,1860,7568,3114.2,188,77570
0,0.0,0,0,15309,2958.2,97,77174,1,1.1,0,99,305,158.0,70,1860,15615,3117.3,188,77570
0,0.0,0,0,2330,2958.0,97,77174,1,1.1,0,99,358,158.0,70,1860,2689,3117.1,188,77570
0,0.0,0,0,10329,2959.8,97,77174,1,1.1,0,99,364,158.1,70,1860,10694,3119.0,188,77570
0,0.0,0,0,21306,2964.3,97,77174,0,1.1,0,99,418,158.2,70,1860,21724,3123.6,188,77570
0,0.0,0,0,20343,2968.6,97,77174,2,1.1,0,99,395,158.2,70,1860,20740,3127.9,188,77570
0,0.0,0,0,11325,2970.6,97,77174,1,1.1,0,99,498,158.3,70,1860,11824,3130.0,188,77570
0,0.0,0,0,16328,2973.9,97,77174,1,1.1,0,99,496,158.4,70,1860,16825,3133.4,188,77570
0,0.0,0,0,18307,2977.6,97,77174,0,1.1,0,99,518,158.5,70,1860,18825,3137.2,188,77570
0,0.0,0,0,4332,2978.0,97,77174,1,1.1,0,99,504,158.6,70,1860,4837,3137.6,188,77570
0,0.0,0,0,13346,2980.5,97,77174,1,1.1,0,99,493,158.6,70,1860,13840,3140.2,188,77570
0,0.0,0,0,12346,2982.8,97,77174,1,1.1,0,99,493,158.7,70,1860,12840,3142.6,188,77570
0,0.0,0,0,19333,2986.8,97,77174,2,1.1,0,99,632,158.8,70,1860,19967,3146.7,188,77570
0,0.0,0,0,14344,2989.6,97,77174,2,1.1,0,99,620,158.9,70,1860,14966,3149.6,188,77570
0,0.0,0,0,17324,2993.1,97,77174,1,1.1,0,99,641,159.1,70,1860,17966,3153.2,188,77570
0,0.0,0,0,22351,2997.8,97,77174,1,1.1,0,99,657,159.2,70,1860,23009,3158.1,188,77570
0,0.0,0,0,3332,2997.9,97,77174,7,1.1,0,99,727,159.3,70,1860,4066,3158.3,188,77570
0,0.0,0,0,933,2997.4,97,77174,1,1.1,0,99,196,159.3,70,1860,1130,3157.8,188,77570
0,0.0,0,0,672,2996.8,97,77174,1,1.1,0,99,98,159.3,70,1860,771,3157.2,188,77570
0,0.0,0,0,671,2996.2,97,77174,0,1.1,0,99,108,159.3,70,1860,779,3156.6,188,77570
0,0.0,0,0,460,2995.6,97,77174,1,1.1,0,99,92,159.3,70,1860,553,3156.0,188,77570
0,0.0,0,0,504,2995.0,97,77174,1,1.1,0,99,89,159.3,70,1860,594,3155.4,188,77570
0,0.0,0,0,665,2994.4,97,77174,1,1.1,0,99,97,159.3,70,1860,763,3154.8,188,77570
0,0.0,0,0,7226,2995.5,97,77174,1,1.1,0,99,102,159.2,70,1860,7329,3155.8,188,77570
0,0.0,0,0,5226,2996.0,97,77174,1,1.1,0,99,211,159.3,70,1860,5438,3156.4,188,77570
0,0.0,0,0,8239,2997.3,97,77174,1,1.1,0,99,199,159.3,70,1860,8439,3157.7,188,77570
0,0.0,0,0,6241,2998.1,97,77174,1,1.1,0,99,196,159.3,70,1860,6438,3158.5,188,77570
0,0.0,0,0,4238,2998.4,97,77174,1,1.1,0,99,199,159.3,70,1860,4438,3158.8,188,77570
0,0.0,0,0,2222,2998.2,97,77174,1,1.1,0,99,319,159.3,70,1860,2542,3158.6,188,77570
0,0.0,0,0,10241,3000.0,97,77174,2,1.1,0,99,317,159.4,70,1860,10560,3160.4,188,77570
0,0.0,0,0,12232,3002.2,97,77174,1,1.1,0,99,327,159.4,70,1860,12560,3162.7,188,77570
0,0.0,0,0,9251,3003.7,97,77174,1,1.1,0,99,308,159.4,70,1860,9560,3164.3,188,77570
0,0.0,0,0,3240,3003.8,97,77174,1,1.1,0,99,317,159.5,70,1860,3558,3164.4,188,77570
0,0.0,0,0,11240,3005.8,97,77174,1,1.1,0,99,366,159.5,70,1860,11607,3166.4,188,77570
0,0.0,0,0,1856,3005.5,97,77174,1,1.1,0,99,101,159.5,70,1860,1958,3166.1,188,77570
0,0.0,0,0,861,3005.0,97,77174,1,1.1,0,99,230,159.5,70,1860,1092,3165.6,188,77570
0,0.0,0,0,814,3004.5,97,77174,0,1.1,0,99,93,159.5,70,1860,907,3165.1,188,77570
0,0.0,0,0,452,3003.8,97,77174,1,1.1,0,99,92,159.5,70,1860,545,3164.4,188,77570
0,0.0,0,0,724,3003.3,97,77174,1,1.1,0,99,87,159.5,70,1860,812,3163.9,188,77570
0,0.0,0,0,376,3002.6,97,77174,1,1.1,0,99,91,159.5,70,1860,468,3163.2,188,77570
0,0.0,0,0,427,3002.0,97,77174,1,1.1,0,99,87,159.4,70,1860,515,3162.6,188,77570
0,0.0,0,0,182,3001.3,97,77174,1,1.1,0,99,124,159.4,70,1860,307,3161.9,188,77570
0,0.0,0,0,173,3000.7,97,77174,1,1.1,0,99,85,159.4,70,1860,259,3161.2,188,77570
0,0.0,0,0,305,3000.0,97,77174,1,1.1,0,99,95,159.4,70,1860,401,3160.5,188,77570
0,0.0,0,0,320,2999.3,97,77174,1,1.1,0,99,82,159.4,70,1860,403,3159.8,188,77570
0,0.0,0,0,1035,2998.9,97,77174,1,1.1,0,99,103,159.4,70,1860,1139,3159.3,188,77570
0,0.0,0,0,437,2998.2,97,77174,0,1.1,0,99,108,159.4,70,1860,545,3158.7,188,77570
0,0.0,0,0,461,2997.6,97,77174,0,1.1,0,99,81,159.3,70,1860,542,3158.1,188,77570
0,0.0,0,0,383,2997.0,97,77174,1,1.1,0,99,98,159.3,70,1860,482,3157.4,188,77570
0,0.0,0,0,309,2996.3,97,77174,1,1.1,0,99,94,159.3,70,1860,404,3156.8,188,77570
0,0.0,0,0,299,2995.7,97,77174,1,1.1,0,99,91,159.3,70,1860,391,3156.1,188,77570
0,0.0,0,0,303,2995.0,97,77174,0,1.1,0,99,83,159.3,70,1860,386,3155.4,188,77570
0,0.0,0,0,323,2994.4,97,77174,1,1.1,0,99,83,159.3,70,1860,407,3154.7,188,77570
0,0.0,0,0,291,2993.7,97,77174,1,1.1,0,99,98,159.2,70,1860,390,3154.1,188,77570
0,0.0,0,0,460,2993.1,97,77174,1,1.1,0,99,85,159.2,70,1860,546,3153.4,188,77570
0,0.0,0,0,374,2992.5,97,77174,1,1.1,0,99,108,159.2,70,1860,483,3152.8,188,77570
0,0.0,0,0,315,2991.8,97,77174,1,1.1,0,99,91,159.2,70,1860,407,3152.1,188,77570
0,0.0,0,0,361,2991.2,97,77174,1,1.1,0,99,86,159.2,70,1860,448,3151.5,188,77570
0,0.0,0,0,332,2990.6,97,77174,1,1.1,0,99,88,159.2,70,1860,421,3150.8,188,77570
0,0.0,0,0,476,2990.0,97,77174,1,1.1,0,99,81,159.1,70,1860,558,3150.2,188,77570
0,0.0,0,0,440,2989.3,97,77174,0,1.1,0,99,75,159.1,70,1860,515,3149.6,188,77570
0,0.0,0,0,3398,2989.4,97,77174,1,1.1,0,99,85,159.1,70,1860,3484,3149.6,188,77570
0,0.0,0,0,2396,2989.3,97,77174,1,1.1,0,99,136,159.1,70,1860,2533,3149.5,188,77570
0,0.0,0,0,1411,2988.9,97,77174,1,1.1,0,99,183,159.1,70,1860,1595,3149.1,188,77570
0,0.0,0,0,514,2988.3,97,77174,0,1.1,0,99,95,159.1,70,1860,609,3148.5,188,77570
0,0.0,0,0,1507,2988.0,97,77174,1,1.1,0,99,166,159.1,70,1860,1674,3148.1,188,77570
0,0.0,0,0,257,2987.3,97,77174,1,1.1,0,99,118,159.1,70,1860,376,3147.5,188,77570
0,0.0,0,0,358,2986.7,97,77174,1,1.1,0,99,110,159.1,70,1860,469,3146.8,188,77570
0,0.0,0,0,337,2986.0,97,77174,0,1.1,0,99,102,159.1,70,1860,439,3146.2,188,77570
0,0.0,0,0,382,2985.4,97,77174,1,1.1,0,99,101,159.0,70,1860,484,3145.5,188,77570
0,0.0,0,0,302,2984.8,97,77174,1,1.1,0,99,86,159.0,70,1860,389,3144.9,188,77570
0,0.0,0,0,432,2984.1,97,77174,1,1.1,0,99,99,159.0,70,1860,532,3144.2,188,77570
0,0.0,0,0,322,2983.5,97,77174,1,1.1,0,99,114,159.0,70,1860,437,3143.6,188,77570
0,0.0,0,0,381,2982.9,97,77174,1,1.1,0,99,117,159.0,70,1860,499,3143.0,188,77570
0,0.0,0,0,388,2982.2,97,77174,0,1.1,0,99,99,159.0,70,1860,487,3142.3,188,77570
0,0.0,0,0,2138,2982.0,97,77174,1,1.1,0,99,94,159.0,70,1860,2233,3142.1,188,77570
0,0.0,0,0,1425,2981.7,97,77174,1,1.1,0,99,106,158.9,70,1860,1532,3141.7,188,77570
0,0.0,0,0,445,2981.1,97,77174,4,1.1,0,99,128,158.9,70,1860,577,3141.1,188,77570
0,0.0,0,0,290,2980.4,97,77174,0,1.1,0,99,127,158.9,70,1860,417,3140.4,188,77570
0,0.0,0,0,396,2979.8,97,77174,1,1.1,0,99,100,158.9,70,1860,497,3139.8,188,77570
0,0.0,0,0,314,2979.1,97,77174,1,1.1,0,99,102,158.9,70,1860,417,3139.1,188,77570
0,0.0,0,0,460,2978.5,97,77174,1,1.1,0,99,97,158.9,70,1860,558,3138.5,188,77570
0,0.0,0,0,330,2977.9,97,77174,1,1.1,0,99,104,158.9,70,1860,435,3137.9,188,77570
0,0.0,0,0,357,2977.3,97,77174,0,1.1,0,99,111,158.9,70,1860,468,3137.2,188,77570
0,0.0,0,0,218,2976.6,97,77174,0,1.1,0,99,107,158.8,70,1860,325,3136.6,188,77570
0,0.0,0,0,205,2975.9,97,77174,1,1.1,0,99,119,158.8,70,1860,325,3135.9,188,77570
0,0.0,0,0,519,2975.4,97,77174,1,1.1,0,99,120,158.8,70,1860,640,3135.3,188,77570
0,0.0,0,0,293,2974.7,97,77174,1,1.1,0,99,107,158.8,70,1860,401,3134.6,188,77570
0,0.0,0,0,355,2974.1,97,77174,1,1.1,0,99,112,158.8,70,1860,468,3134.0,188,77570
0,0.0,0,0,361,2973.5,97,77174,1,1.1,0,99,121,158.8,70,1860,483,3133.3,188,77570
0,0.0,0,0,205,2972.8,97,77174,0,1.1,0,99,107,158.8,70,1860,312,3132.7,188,77570
0,0.0,0,0,251,2972.1,97,77174,1,1.1,0,99,199,158.8,70,1860,451,3132.0,188,77570
0,0.0,0,0,199,2971.5,97,77174,0,1.1,0,99,109,158.8,70,1860,308,3131.4,188,77570
0,0.0,0,0,498,2970.9,97,77174,1,1.1,0,99,108,158.8,70,1860,607,3130.7,188,77570
0,0.0,0,0,1575,2970.5,97,77174,1,1.1,0,99,93,158.8,70,1860,1669,3130.4,188,77570
0,0.0,0,0,917,2970.1,97,77174,1,1.1,0,99,97,158.7,70,1860,1015,3129.9,188,77570
0,0.0,0,0,337,2969.4,97,77174,1,1.1,0,99,113,158.7,70,1860,451,3129.2,188,77570
0,0.0,0,0,321,2968.8,97,77174,1,1.1,0,99,114,158.7,70,1860,436,3128.6,188,77570
